Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6503341243516c30dde9f84f,60fe0b0e6ef0d55831c2e05b,APPROVED,2023-09-14T16:25:56Z,2023-09-14T16:40:00Z,2023-09-15T10:29:57Z,2023-09-14T16:40:01Z,844,C6VEY6VR,107,21,Female,White,United States,United States,United States,English,Yes,Other
65033434bc0c3d9140960e9c,5acb67dc9534ba0001c78484,APPROVED,2023-09-14T16:26:39Z,2023-09-14T16:49:25Z,2023-09-15T10:29:57Z,2023-09-14T16:49:43Z,1366,C6VEY6VR,211,50,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65033551ed19d02105900aa3,61569ee5ec13f9d23135674e,APPROVED,2023-09-14T16:31:27Z,2023-09-14T16:49:33Z,2023-09-15T10:29:57Z,2023-09-14T16:49:43Z,1086,C6VEY6VR,615,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
650335b32fc9e05612b9caa7,5f31bbe840a5c90e5a9a7b68,APPROVED,2023-09-14T16:32:57Z,2023-09-14T16:49:03Z,2023-09-15T10:29:57Z,2023-09-14T16:49:26Z,967,C6VEY6VR,1312,33,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
650336cfd54715a500f88792,5e74c29fd5af7801167c41a6,APPROVED,2023-09-14T16:37:38Z,2023-09-14T16:47:52Z,2023-09-15T10:29:57Z,2023-09-14T16:47:52Z,614,C6VEY6VR,1611,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650336e9c5e54e229384c2ea,5fcedd765eac8f1c4eb9e54b,APPROVED,2023-09-14T16:38:12Z,2023-09-14T16:49:46Z,2023-09-15T10:29:58Z,2023-09-14T16:49:51Z,695,C6VEY6VR,22,25,Female,Other,United States,United States,United States,English,No,DATA_EXPIRED
650336f3f8a58c7dcbcc63b9,60fa33610e4b25f11babd130,APPROVED,2023-09-14T16:38:16Z,2023-09-14T16:56:01Z,2023-09-15T10:29:58Z,2023-09-14T16:56:02Z,1066,C6VEY6VR,430,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650336fed3355f9049c42b1c,63ac4a9bad03f0df84ad9131,APPROVED,2023-09-14T16:38:27Z,2023-09-14T16:59:25Z,2023-09-15T10:29:58Z,2023-09-14T16:59:30Z,1259,C6VEY6VR,155,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650336ff32570df80cfa88a3,6503127d883713ae807c9370,APPROVED,2023-09-14T16:38:27Z,2023-09-14T17:03:16Z,2023-09-15T10:29:58Z,2023-09-14T17:04:32Z,1489,C6VEY6VR,2,28,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033743f77868d4c4321759,614b93c99681921c8e9cec09,APPROVED,2023-09-14T16:39:36Z,2023-09-14T16:59:50Z,2023-09-15T10:29:58Z,2023-09-14T16:59:50Z,1214,C6VEY6VR,424,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65033897914a5907e1c3b3f5,650305ef93ed518ab2f13b3b,APPROVED,2023-09-14T16:45:16Z,2023-09-14T16:58:49Z,2023-09-15T10:29:58Z,2023-09-14T16:58:54Z,814,C6VEY6VR,5,38,Female,White,Canada,United States,Canada,English,No,Unemployed (and job seeking)
650338a93a1c2e9c3495cf8c,63d04b491f107d5183af218f,APPROVED,2023-09-14T16:45:35Z,2023-09-14T17:02:20Z,2023-09-15T10:29:59Z,2023-09-14T17:04:06Z,1006,C6VEY6VR,298,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650338f9235a654a726d476c,62b08773cf2ee3e1920099c8,APPROVED,2023-09-14T16:46:53Z,2023-09-14T17:01:43Z,2023-09-15T10:29:59Z,2023-09-14T17:02:49Z,891,C6VEY6VR,1279,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65033908d1ad9a35479d304f,60fcfe409aabc7aa28ddf674,APPROVED,2023-09-14T16:47:10Z,2023-09-14T17:03:24Z,2023-09-15T10:29:59Z,2023-09-14T17:04:34Z,975,C6VEY6VR,16,21,Female,White,United States,United States,United States,English,No,Full-Time
65033a187d5413a4d9af3857,60ff2478cdcbfc8ebaddf054,APPROVED,2023-09-14T16:51:40Z,2023-09-14T17:07:10Z,2023-09-15T10:29:59Z,2023-09-14T17:07:10Z,930,C6VEY6VR,203,36,Female,White,United States,United States,Canada,English,DATA_EXPIRED,DATA_EXPIRED
65033bc29a036e9708b0d288,5d4254db5b2c430001418a3c,APPROVED,2023-09-14T17:00:02Z,2023-09-14T17:15:30Z,2023-09-15T10:29:59Z,2023-09-14T17:15:31Z,928,C6VEY6VR,4610,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65033bf21945f6e5486383f5,611ab91a00baa062f55b86d8,APPROVED,2023-09-14T16:59:30Z,2023-09-14T17:14:18Z,2023-09-15T10:29:59Z,2023-09-14T17:14:19Z,889,C6VEY6VR,1880,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033c276acf1eae3224c311,6503119f7522c9e4baeb3eca,APPROVED,2023-09-14T17:00:25Z,2023-09-14T17:16:47Z,2023-09-15T10:29:59Z,2023-09-14T17:16:54Z,982,C6VEY6VR,8,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033c78826ff138ca161610,6019bbb66e5c2815ba3728b6,APPROVED,2023-09-14T17:01:50Z,2023-09-14T17:24:34Z,2023-09-15T10:29:59Z,2023-09-14T17:24:34Z,1364,C6VEY6VR,2447,39,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65033ca83f31f3bef8b117a8,636eef4c2fa8b09cc41bba0e,APPROVED,2023-09-14T17:02:35Z,2023-09-14T17:28:47Z,2023-09-15T10:30:00Z,2023-09-14T17:28:54Z,1573,C6VEY6VR,900,49,Female,White,Macedonia,United States,Macedonia,English,No,Part-Time
65033cca3c5d9d4c71eee934,5dc3841029bf8929c19e2863,APPROVED,2023-09-14T17:03:09Z,2023-09-14T17:15:04Z,2023-09-15T10:30:00Z,2023-09-14T17:15:05Z,715,C6VEY6VR,461,32,Female,White,United States,United States,United States,English,No,Full-Time
65033cefc8086f28874ccd95,5de6eca0a91be366cbb5ffe2,APPROVED,2023-09-14T17:03:54Z,2023-09-14T17:22:48Z,2023-09-15T10:30:00Z,2023-09-14T17:22:52Z,1135,C6VEY6VR,1246,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6503427b07cec3cadd900aa6,64017b47c83e917541f7c592,APPROVED,2023-09-14T17:27:28Z,2023-09-14T17:40:47Z,2023-09-15T10:30:00Z,2023-09-14T17:40:48Z,800,C6VEY6VR,735,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
