"player","points","cells","env_number","gempresent","round","tot_points","gem","cell","x","y"
19,-11,6,3,1,4,8,0,5,5,0
19,-32,5,3,1,4,8,0,4,4,0
19,-36,25,3,1,4,8,0,24,0,3
19,-8,48,3,1,4,8,0,47,7,5
19,-32,36,3,1,4,8,0,35,3,4
19,-54,51,3,1,4,8,0,50,2,6
19,-45,51,3,1,4,8,0,50,2,6
19,-50,51,3,1,4,8,0,50,2,6
19,-47,51,3,1,4,8,0,50,2,6
19,-61,32,3,1,4,8,0,31,7,3
19,-8,21,3,1,4,8,0,20,4,2
19,239,45,3,1,4,8,1,44,4,5
19,-1,61,3,1,4,8,0,60,4,7
19,28,1,3,1,4,8,0,0,0,0
19,-17,30,1,0,5,-62,0,29,5,3
19,23,51,1,0,5,-62,0,50,2,6
19,13,10,1,0,5,-62,0,9,1,1
19,50,48,1,0,5,-62,0,47,7,5
19,-24,62,1,0,5,-62,0,61,5,7
19,19,7,1,0,5,-62,0,6,6,0
19,-7,25,1,0,5,-62,0,24,0,3
19,31,57,1,0,5,-62,0,56,0,7
19,-21,27,1,0,5,-62,0,26,2,3
19,36,45,1,0,5,-62,0,44,4,5
19,-59,16,1,0,5,-62,0,15,7,1
19,59,13,1,0,5,-62,0,12,4,1
19,-27,60,1,0,5,-62,0,59,3,7
19,-1,64,1,0,5,-62,0,63,7,7
19,8,39,1,0,5,-62,0,38,6,4
19,-13,36,1,0,5,-62,0,35,3,4
19,50,1,1,0,5,-62,0,0,0,0
19,-49,4,1,0,5,-62,0,3,3,0
19,-51,4,1,0,5,-62,0,3,3,0
19,-52,4,1,0,5,-62,0,3,3,0
19,-51,4,1,0,5,-62,0,3,3,0
19,-60,20,1,0,5,-62,0,19,3,2
19,7,42,1,0,5,-62,0,41,1,5
19,14,55,1,0,5,-62,0,54,6,6
19,60,23,1,0,5,-62,0,22,6,2
19,41,21,6,1,6,599,0,20,4,2
19,31,21,6,1,6,599,0,20,4,2
19,46,21,6,1,6,599,0,20,4,2
19,25,21,6,1,6,599,0,20,4,2
19,40,21,6,1,6,599,0,20,4,2
19,3,21,6,1,6,599,0,20,4,2
19,40,21,6,1,6,599,0,20,4,2
19,36,21,6,1,6,599,0,20,4,2
19,10,21,6,1,6,599,0,20,4,2
19,6,21,6,1,6,599,0,20,4,2
19,8,21,6,1,6,599,0,20,4,2
19,24,21,6,1,6,599,0,20,4,2
19,37,21,6,1,6,599,0,20,4,2
19,25,21,6,1,6,599,0,20,4,2
19,21,21,6,1,6,599,0,20,4,2
19,30,21,6,1,6,599,0,20,4,2
19,4,21,6,1,6,599,0,20,4,2
19,44,21,6,1,6,599,0,20,4,2
19,27,21,6,1,6,599,0,20,4,2
19,16,21,6,1,6,599,0,20,4,2
19,5,21,6,1,6,599,0,20,4,2
19,21,21,6,1,6,599,0,20,4,2
19,32,21,6,1,6,599,0,20,4,2
19,1,21,6,1,6,599,0,20,4,2
19,26,21,6,1,6,599,0,20,4,2
19,34,22,6,0,7,512,0,21,5,2
19,-28,35,6,0,7,512,0,34,2,4
19,30,46,6,0,7,512,0,45,5,5
19,7,8,6,0,7,512,0,7,7,0
19,-8,58,6,0,7,512,0,57,1,7
19,1,64,6,0,7,512,0,63,7,7
19,1,1,6,0,7,512,0,0,0,0
19,-42,19,6,0,7,512,0,18,2,2
19,-34,39,6,0,7,512,0,38,6,4
19,11,52,6,0,7,512,0,51,3,6
19,37,22,6,0,7,512,0,21,5,2
19,37,22,6,0,7,512,0,21,5,2
19,36,22,6,0,7,512,0,21,5,2
19,37,22,6,0,7,512,0,21,5,2
19,36,22,6,0,7,512,0,21,5,2
19,35,22,6,0,7,512,0,21,5,2
19,37,22,6,0,7,512,0,21,5,2
19,35,22,6,0,7,512,0,21,5,2
19,36,22,6,0,7,512,0,21,5,2
19,34,22,6,0,7,512,0,21,5,2
19,38,22,6,0,7,512,0,21,5,2
19,34,22,6,0,7,512,0,21,5,2
19,35,22,6,0,7,512,0,21,5,2
19,36,22,6,0,7,512,0,21,5,2
19,37,22,6,0,7,512,0,21,5,2
19,31,30,4,1,8,291,0,29,5,3
19,-34,27,4,1,8,291,0,26,2,3
19,-49,44,4,1,8,291,0,43,3,5
19,-60,54,4,1,8,291,0,53,5,6
19,-57,16,4,1,8,291,0,15,7,1
19,36,12,4,1,8,291,0,11,3,1
19,26,12,4,1,8,291,0,11,3,1
19,16,12,4,1,8,291,0,11,3,1
19,25,12,4,1,8,291,0,11,3,1
19,34,12,4,1,8,291,0,11,3,1
19,23,12,4,1,8,291,0,11,3,1
19,19,12,4,1,8,291,0,11,3,1
19,6,12,4,1,8,291,0,11,3,1
19,8,12,4,1,8,291,0,11,3,1
19,33,12,4,1,8,291,0,11,3,1
19,33,12,4,1,8,291,0,11,3,1
19,26,12,4,1,8,291,0,11,3,1
19,28,12,4,1,8,291,0,11,3,1
19,25,12,4,1,8,291,0,11,3,1
19,10,12,4,1,8,291,0,11,3,1
19,13,12,4,1,8,291,0,11,3,1
19,30,12,4,1,8,291,0,11,3,1
19,18,12,4,1,8,291,0,11,3,1
19,33,12,4,1,8,291,0,11,3,1
19,18,12,4,1,8,291,0,11,3,1
19,14,43,1,1,9,1155,0,42,2,5
19,5,15,1,1,9,1155,0,14,6,1
19,59,1,1,1,9,1155,0,0,0,0
19,55,1,1,1,9,1155,0,0,0,0
19,49,1,1,1,9,1155,0,0,0,0
19,47,1,1,1,9,1155,0,0,0,0
19,43,1,1,1,9,1155,0,0,0,0
19,46,1,1,1,9,1155,0,0,0,0
19,45,1,1,1,9,1155,0,0,0,0
19,57,1,1,1,9,1155,0,0,0,0
19,44,1,1,1,9,1155,0,0,0,0
19,44,1,1,1,9,1155,0,0,0,0
19,44,1,1,1,9,1155,0,0,0,0
19,44,1,1,1,9,1155,0,0,0,0
19,58,1,1,1,9,1155,0,0,0,0
19,57,1,1,1,9,1155,0,0,0,0
19,52,1,1,1,9,1155,0,0,0,0
19,49,1,1,1,9,1155,0,0,0,0
19,42,1,1,1,9,1155,0,0,0,0
19,46,1,1,1,9,1155,0,0,0,0
19,43,1,1,1,9,1155,0,0,0,0
19,41,1,1,1,9,1155,0,0,0,0
19,58,1,1,1,9,1155,0,0,0,0
19,53,1,1,1,9,1155,0,0,0,0
19,60,1,1,1,9,1155,0,0,0,0
19,-23,24,2,0,10,215,0,23,7,2
19,-44,33,2,0,10,215,0,32,0,4
19,-34,54,2,0,10,215,0,53,5,6
19,-24,20,2,0,10,215,0,19,3,2
19,-27,51,2,0,10,215,0,50,2,6
19,9,38,2,0,10,215,0,37,5,4
19,-35,36,2,0,10,215,0,35,3,4
19,-46,14,2,0,10,215,0,13,5,1
19,2,10,2,0,10,215,0,9,1,1
19,0,64,2,0,10,215,0,63,7,7
19,-66,57,2,0,10,215,0,56,0,7
19,37,30,2,0,10,215,0,29,5,3
19,34,30,2,0,10,215,0,29,5,3
19,36,30,2,0,10,215,0,29,5,3
19,36,30,2,0,10,215,0,29,5,3
19,37,30,2,0,10,215,0,29,5,3
19,36,30,2,0,10,215,0,29,5,3
19,36,30,2,0,10,215,0,29,5,3
19,34,30,2,0,10,215,0,29,5,3
19,35,30,2,0,10,215,0,29,5,3
19,37,30,2,0,10,215,0,29,5,3
19,37,30,2,0,10,215,0,29,5,3
19,36,30,2,0,10,215,0,29,5,3
19,37,30,2,0,10,215,0,29,5,3
19,35,30,2,0,10,215,0,29,5,3
19,-15,39,3,0,11,827,0,38,6,4
19,15,19,3,0,11,827,0,18,2,2
19,32,44,3,0,11,827,0,43,3,5
19,6,23,3,0,11,827,0,22,6,2
19,32,1,3,0,11,827,0,0,0,0
19,-28,8,3,0,11,827,0,7,7,0
19,35,57,3,0,11,827,0,56,0,7
19,-1,64,3,0,11,827,0,63,7,7
19,45,28,3,0,11,827,0,27,3,3
19,55,28,3,0,11,827,0,27,3,3
19,62,28,3,0,11,827,0,27,3,3
19,37,28,3,0,11,827,0,27,3,3
19,47,28,3,0,11,827,0,27,3,3
19,36,28,3,0,11,827,0,27,3,3
19,63,28,3,0,11,827,0,27,3,3
19,27,28,3,0,11,827,0,27,3,3
19,50,28,3,0,11,827,0,27,3,3
19,45,28,3,0,11,827,0,27,3,3
19,50,28,3,0,11,827,0,27,3,3
19,53,28,3,0,11,827,0,27,3,3
19,49,28,3,0,11,827,0,27,3,3
19,44,28,3,0,11,827,0,27,3,3
19,70,28,3,0,11,827,0,27,3,3
19,34,28,3,0,11,827,0,27,3,3
19,-16,14,3,0,11,827,0,13,5,1
19,-36,24,2,0,12,1091,0,23,7,2
19,51,44,2,0,12,1091,0,43,3,5
19,51,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,51,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,51,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,49,44,2,0,12,1091,0,43,3,5
19,51,44,2,0,12,1091,0,43,3,5
19,52,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,51,44,2,0,12,1091,0,43,3,5
19,48,44,2,0,12,1091,0,43,3,5
19,49,44,2,0,12,1091,0,43,3,5
19,50,44,2,0,12,1091,0,43,3,5
19,-17,11,2,0,12,1091,0,10,2,1
20,-27,30,3,1,1,108,0,29,5,3
20,36,19,3,1,1,108,0,18,2,2
20,35,19,3,1,1,108,0,18,2,2
20,-38,44,3,1,1,108,0,43,3,5
20,20,46,3,1,1,108,0,45,5,5
20,5,60,3,1,1,108,0,59,3,7
20,50,34,3,1,1,108,0,33,1,4
20,-1,14,3,1,1,108,0,13,5,1
20,38,7,3,1,1,108,0,6,6,0
20,-50,8,3,1,1,108,0,7,7,0
20,52,4,3,1,1,108,0,3,3,0
20,-55,3,3,1,1,108,0,2,2,0
20,1,64,3,1,1,108,0,63,7,7
20,-18,48,3,1,1,108,0,47,7,5
20,58,40,3,1,1,108,0,39,7,4
20,-13,37,3,1,1,108,0,36,4,4
20,8,28,3,1,1,108,0,27,3,3
20,43,49,3,1,1,108,0,48,0,6
20,11,62,3,1,1,108,0,61,5,7
20,63,24,3,1,1,108,0,23,7,2
20,-31,21,3,1,1,108,0,20,4,2
20,-21,11,3,1,1,108,0,10,2,1
20,5,10,3,1,1,108,0,9,1,1
20,-48,18,3,1,1,108,0,17,1,2
20,-15,17,3,1,1,108,0,16,0,2
20,0,64,2,0,2,-67,0,63,7,7
20,-70,57,2,0,2,-67,0,56,0,7
20,54,50,2,0,2,-67,0,49,1,6
20,-55,42,2,0,2,-67,0,41,1,5
20,13,35,2,0,2,-67,0,34,2,4
20,49,44,2,0,2,-67,0,43,3,5
20,-2,37,2,0,2,-67,0,36,4,4
20,-50,23,2,0,2,-67,0,22,6,2
20,-12,11,2,0,2,-67,0,10,2,1
20,-44,1,2,0,2,-67,0,0,0,0
20,-13,9,2,0,2,-67,0,8,0,1
20,37,18,2,0,2,-67,0,17,1,2
20,42,19,2,0,2,-67,0,18,2,2
20,-60,20,2,0,2,-67,0,19,3,2
20,14,28,2,0,2,-67,0,27,3,3
20,32,45,2,0,2,-67,0,44,4,5
20,51,53,2,0,2,-67,0,52,4,6
20,-37,61,2,0,2,-67,0,60,4,7
20,-62,60,2,0,2,-67,0,59,3,7
20,-7,59,2,0,2,-67,0,58,2,7
20,-18,51,2,0,2,-67,0,50,2,6
20,-22,39,2,0,2,-67,0,38,6,4
20,29,47,2,0,2,-67,0,46,6,5
20,28,55,2,0,2,-67,0,54,6,6
20,36,15,2,0,2,-67,0,14,6,1
20,60,28,6,1,3,872,0,27,3,3
20,3,44,6,1,3,872,0,43,3,5
20,-38,51,6,1,3,872,0,50,2,6
20,39,21,6,1,3,872,0,20,4,2
20,41,35,6,1,3,872,0,34,2,4
20,48,27,6,1,3,872,0,26,2,3
20,11,19,6,1,3,872,0,18,2,2
20,259,20,6,1,3,872,1,19,3,2
20,24,15,6,1,3,872,0,14,6,1
20,15,37,6,1,3,872,0,36,4,4
20,30,46,6,1,3,872,0,45,5,5
20,-47,54,6,1,3,872,0,53,5,6
20,-3,29,6,1,3,872,0,28,4,3
20,-14,6,6,1,3,872,0,5,5,0
20,252,10,6,1,3,872,1,9,1,1
20,-20,5,6,1,3,872,0,4,4,0
20,-8,17,6,1,3,872,0,16,0,2
20,59,43,6,1,3,872,0,42,2,5
20,6,31,6,1,3,872,0,30,6,3
20,-17,51,6,1,3,872,0,50,2,6
20,35,42,6,1,3,872,0,41,1,5
20,33,30,6,1,3,872,0,29,5,3
20,36,42,6,1,3,872,0,41,1,5
20,47,22,6,1,3,872,0,21,5,2
20,21,34,6,1,3,872,0,33,1,4
20,4,27,2,0,4,60,0,26,2,3
20,53,19,2,0,4,60,0,18,2,2
20,-45,14,2,0,4,60,0,13,5,1
20,-45,52,2,0,4,60,0,51,3,6
20,-6,59,2,0,4,60,0,58,2,7
20,48,44,2,0,4,60,0,43,3,5
20,31,37,2,0,4,60,0,36,4,4
20,8,37,2,0,4,60,0,36,4,4
20,-44,36,2,0,4,60,0,35,3,4
20,-46,42,2,0,4,60,0,41,1,5
20,-33,52,2,0,4,60,0,51,3,6
20,50,53,2,0,4,60,0,52,4,6
20,-35,54,2,0,4,60,0,53,5,6
20,36,30,2,0,4,60,0,29,5,3
20,59,21,2,0,4,60,0,20,4,2
20,-15,11,2,0,4,60,0,10,2,1
20,-24,33,2,0,4,60,0,32,0,4
20,28,35,2,0,4,60,0,34,2,4
20,-14,26,2,0,4,60,0,25,1,3
20,7,10,2,0,4,60,0,9,1,1
20,63,6,2,0,4,60,0,5,5,0
20,-30,29,2,0,4,60,0,28,4,3
20,-28,29,2,0,4,60,0,28,4,3
20,48,21,2,0,4,60,0,20,4,2
20,-10,4,2,0,4,60,0,3,3,0
20,-6,50,3,0,5,-13,0,49,1,6
20,12,46,3,0,5,-13,0,45,5,5
20,50,42,3,0,5,-13,0,41,1,5
20,1,30,3,0,5,-13,0,29,5,3
20,33,19,3,0,5,-13,0,18,2,2
20,25,12,3,0,5,-13,0,11,3,1
20,24,45,3,0,5,-13,0,44,4,5
20,-60,39,3,0,5,-13,0,38,6,4
20,-50,52,3,0,5,-13,0,51,3,6
20,-5,20,3,0,5,-13,0,19,3,2
20,54,36,3,0,5,-13,0,35,3,4
20,64,36,3,0,5,-13,0,35,3,4
20,22,35,3,0,5,-13,0,34,2,4
20,-32,15,3,0,5,-13,0,14,6,1
20,24,12,3,0,5,-13,0,11,3,1
20,40,12,3,0,5,-13,0,11,3,1
20,-59,13,3,0,5,-13,0,12,4,1
20,-44,14,3,0,5,-13,0,13,5,1
20,-62,13,3,0,5,-13,0,12,4,1
20,-20,25,3,0,5,-13,0,24,0,3
20,-1,10,3,0,5,-13,0,9,1,1
20,-14,17,3,0,5,-13,0,16,0,2
20,-51,56,3,0,5,-13,0,55,7,6
20,7,63,3,0,5,-13,0,62,6,7
20,35,55,3,0,5,-13,0,54,6,6
20,-30,51,5,1,6,182,0,50,2,6
20,-45,61,5,1,6,182,0,60,4,7
20,23,42,5,1,6,182,0,41,1,5
20,38,38,5,1,6,182,0,37,5,4
20,-26,23,5,1,6,182,0,22,6,2
20,-51,37,5,1,6,182,0,36,4,4
20,33,44,5,1,6,182,0,43,3,5
20,7,13,5,1,6,182,0,12,4,1
20,28,18,5,1,6,182,0,17,1,2
20,-7,48,5,1,6,182,0,47,7,5
20,71,26,5,1,6,182,0,25,1,3
20,44,55,5,1,6,182,0,54,6,6
20,-45,35,5,1,6,182,0,34,2,4
20,-37,20,5,1,6,182,0,19,3,2
20,-50,30,5,1,6,182,0,29,5,3
20,23,27,5,1,6,182,0,26,2,3
20,7,41,5,1,6,182,0,40,0,5
20,16,32,5,1,6,182,0,31,7,3
20,21,8,5,1,6,182,0,7,7,0
20,-60,59,5,1,6,182,0,58,2,7
20,31,58,5,1,6,182,0,57,1,7
20,-60,46,5,1,6,182,0,45,5,5
20,-26,11,5,1,6,182,0,10,2,1
20,25,2,5,1,6,182,0,1,1,0
20,252,4,5,1,6,182,1,3,3,0
20,-8,22,1,1,7,219,0,21,5,2
20,48,45,1,1,7,219,0,44,4,5
20,49,45,1,1,7,219,0,44,4,5
20,-21,47,1,1,7,219,0,46,6,5
20,50,9,1,1,7,219,0,8,0,1
20,49,9,1,1,7,219,0,8,0,1
20,23,27,1,1,7,219,0,26,2,3
20,33,17,1,1,7,219,0,16,0,2
20,-19,47,1,1,7,219,0,46,6,5
20,-8,59,1,1,7,219,0,58,2,7
20,-17,20,1,1,7,219,0,19,3,2
20,2,51,1,1,7,219,0,50,2,6
20,-64,42,1,1,7,219,0,41,1,5
20,44,37,1,1,7,219,0,36,4,4
20,9,51,1,1,7,219,0,50,2,6
20,-45,42,1,1,7,219,0,41,1,5
20,7,12,1,1,7,219,0,11,3,1
20,-46,7,1,1,7,219,0,6,6,0
20,23,24,1,1,7,219,0,23,7,2
20,38,16,1,1,7,219,0,15,7,1
20,35,40,1,1,7,219,0,39,7,4
20,34,4,1,1,7,219,0,3,3,0
20,-38,63,1,1,7,219,0,62,6,7
20,36,2,1,1,7,219,0,1,1,0
20,5,62,1,1,7,219,0,61,5,7
20,10,43,1,1,8,42,0,42,2,5
20,18,43,1,1,8,42,0,42,2,5
20,7,61,1,1,8,42,0,60,4,7
20,60,36,1,1,8,42,0,35,3,4
20,48,13,1,1,8,42,0,12,4,1
20,-10,39,1,1,8,42,0,38,6,4
20,51,9,1,1,8,42,0,8,0,1
20,-17,15,1,1,8,42,0,14,6,1
20,2,22,1,1,8,42,0,21,5,2
20,-2,28,1,1,8,42,0,27,3,3
20,-50,19,1,1,8,42,0,18,2,2
20,-7,25,1,1,8,42,0,24,0,3
20,14,40,1,1,8,42,0,39,7,4
20,-23,63,1,1,8,42,0,62,6,7
20,0,64,1,1,8,42,0,63,7,7
20,-49,57,1,1,8,42,0,56,0,7
20,5,12,1,1,8,42,0,11,3,1
20,-20,20,1,1,8,42,0,19,3,2
20,-35,31,1,1,8,42,0,30,6,3
20,49,53,1,1,8,42,0,52,4,6
20,-58,35,1,1,8,42,0,34,2,4
20,52,45,1,1,8,42,0,44,4,5
20,-40,35,1,1,8,42,0,34,2,4
20,23,54,1,1,8,42,0,53,5,6
20,14,38,1,1,8,42,0,37,5,4
20,7,44,5,0,9,-426,0,43,3,5
20,24,27,5,0,9,-426,0,26,2,3
20,49,6,5,0,9,-426,0,5,5,0
20,-59,13,5,0,9,-426,0,12,4,1
20,-21,30,5,0,9,-426,0,29,5,3
20,5,52,5,0,9,-426,0,51,3,6
20,-21,58,5,0,9,-426,0,57,1,7
20,-22,58,5,0,9,-426,0,57,1,7
20,-48,61,5,0,9,-426,0,60,4,7
20,-48,61,5,0,9,-426,0,60,4,7
20,-35,53,5,0,9,-426,0,52,4,6
20,-34,53,5,0,9,-426,0,52,4,6
20,-56,45,5,0,9,-426,0,44,4,5
20,6,35,5,0,9,-426,0,34,2,4
20,-62,34,5,0,9,-426,0,33,1,4
20,-72,34,5,0,9,-426,0,33,1,4
20,-15,9,5,0,9,-426,0,8,0,1
20,7,3,5,0,9,-426,0,2,2,0
20,-33,9,5,0,9,-426,0,8,0,1
20,-6,2,5,0,9,-426,0,1,1,0
20,31,10,5,0,9,-426,0,9,1,1
20,-45,29,5,0,9,-426,0,28,4,3
20,37,28,5,0,9,-426,0,27,3,3
20,-23,29,5,0,9,-426,0,28,4,3
20,8,38,5,0,9,-426,0,37,5,4
20,-31,41,4,1,10,70,0,40,0,5
20,-5,33,4,1,10,70,0,32,0,4
20,-5,19,4,1,10,70,0,18,2,2
20,37,15,4,1,10,70,0,14,6,1
20,57,20,4,1,10,70,0,19,3,2
20,-29,45,4,1,10,70,0,44,4,5
20,-31,45,4,1,10,70,0,44,4,5
20,-9,37,4,1,10,70,0,36,4,4
20,36,31,4,1,10,70,0,30,6,3
20,-13,46,4,1,10,70,0,45,5,5
20,23,40,4,1,10,70,0,39,7,4
20,-32,47,4,1,10,70,0,46,6,5
20,49,63,4,1,10,70,0,62,6,7
20,33,62,4,1,10,70,0,61,5,7
20,-29,56,4,1,10,70,0,55,7,6
20,49,63,4,1,10,70,0,62,6,7
20,-20,55,4,1,10,70,0,54,6,6
20,0,59,4,1,10,70,0,58,2,7
20,-30,57,4,1,10,70,0,56,0,7
20,6,61,4,1,10,70,0,60,4,7
20,20,60,4,1,10,70,0,59,3,7
20,1,64,4,1,10,70,0,63,7,7
20,0,64,4,1,10,70,0,63,7,7
20,16,8,4,1,10,70,0,7,7,0
20,-23,5,4,1,10,70,0,4,4,0
20,16,1,6,0,11,80,0,0,0,0
20,-49,3,6,0,11,80,0,2,2,0
20,65,10,6,0,11,80,0,9,1,1
20,39,13,6,0,11,80,0,12,4,1
20,36,13,6,0,11,80,0,12,4,1
20,-15,11,6,0,11,80,0,10,2,1
20,23,18,6,0,11,80,0,17,1,2
20,-6,25,6,0,11,80,0,24,0,3
20,-42,19,6,0,11,80,0,18,2,2
20,31,34,6,0,11,80,0,33,1,4
20,-31,35,6,0,11,80,0,34,2,4
20,13,34,6,0,11,80,0,33,1,4
20,15,37,6,0,11,80,0,36,4,4
20,12,37,6,0,11,80,0,36,4,4
20,28,37,6,0,11,80,0,36,4,4
20,9,30,6,0,11,80,0,29,5,3
20,7,30,6,0,11,80,0,29,5,3
20,58,59,6,0,11,80,0,58,2,7
20,44,44,6,0,11,80,0,43,3,5
20,1,51,6,0,11,80,0,50,2,6
20,-14,46,6,0,11,80,0,45,5,5
20,-55,55,6,0,11,80,0,54,6,6
20,-36,47,6,0,11,80,0,46,6,5
20,-35,39,6,0,11,80,0,38,6,4
20,-34,39,6,0,11,80,0,38,6,4
20,40,20,4,0,12,20,0,19,3,2
20,-2,18,4,0,12,20,0,17,1,2
20,51,38,4,0,12,20,0,37,5,4
20,-17,35,4,0,12,20,0,34,2,4
20,-15,44,4,0,12,20,0,43,3,5
20,-33,36,4,0,12,20,0,35,3,4
20,1,45,4,0,12,20,0,44,4,5
20,-21,37,4,0,12,20,0,36,4,4
20,60,30,4,0,12,20,0,29,5,3
20,-42,22,4,0,12,20,0,21,5,2
20,2,15,4,0,12,20,0,14,6,1
20,-4,15,4,0,12,20,0,14,6,1
20,-48,23,4,0,12,20,0,22,6,2
20,-19,31,4,0,12,20,0,30,6,3
20,-48,39,4,0,12,20,0,38,6,4
20,35,29,4,0,12,20,0,28,4,3
20,12,21,4,0,12,20,0,20,4,2
20,42,13,4,0,12,20,0,12,4,1
20,43,12,4,0,12,20,0,11,3,1
20,-40,11,4,0,12,20,0,10,2,1
20,50,3,4,0,12,20,0,2,2,0
20,-49,4,4,0,12,20,0,3,3,0
20,7,2,4,0,12,20,0,1,1,0
20,42,10,4,0,12,20,0,9,1,1
20,-27,9,4,0,12,20,0,8,0,1
21,-50,19,5,0,1,163,0,18,2,2
21,3,46,5,0,1,163,0,45,5,5
21,20,22,5,0,1,163,0,21,5,2
21,-45,34,5,0,1,163,0,33,1,4
21,-1,64,5,0,1,163,0,63,7,7
21,-37,29,5,0,1,163,0,28,4,3
21,-16,50,5,0,1,163,0,49,1,6
21,51,54,5,0,1,163,0,53,5,6
21,57,36,5,0,1,163,0,35,3,4
21,-56,13,5,0,1,163,0,12,4,1
21,18,52,5,0,1,163,0,51,3,6
21,-4,40,5,0,1,163,0,39,7,4
21,13,38,5,0,1,163,0,37,5,4
21,-16,16,5,0,1,163,0,15,7,1
21,23,3,5,0,1,163,0,2,2,0
21,48,18,5,0,1,163,0,17,1,2
21,10,41,5,0,1,163,0,40,0,5
21,-20,58,5,0,1,163,0,57,1,7
21,49,20,5,0,1,163,0,19,3,2
21,14,27,5,0,1,163,0,26,2,3
21,35,11,5,0,1,163,0,10,2,1
21,36,26,5,0,1,163,0,25,1,3
21,-20,33,5,0,1,163,0,32,0,4
21,18,42,5,0,1,163,0,41,1,5
21,33,35,5,0,1,163,0,34,2,4
21,-57,27,3,1,2,-21,0,26,2,3
21,35,19,3,1,2,-21,0,18,2,2
21,4,28,3,1,2,-21,0,27,3,3
21,-12,35,3,1,2,-21,0,34,2,4
21,-4,35,3,1,2,-21,0,34,2,4
21,-23,26,3,1,2,-21,0,25,1,3
21,-39,30,3,1,2,-21,0,29,5,3
21,48,22,3,1,2,-21,0,21,5,2
21,1,14,3,1,2,-21,0,13,5,1
21,-21,13,3,1,2,-21,0,12,4,1
21,-17,21,3,1,2,-21,0,20,4,2
21,53,23,3,1,2,-21,0,22,6,2
21,-3,46,3,1,2,-21,0,45,5,5
21,-51,51,3,1,2,-21,0,50,2,6
21,23,50,3,1,2,-21,0,49,1,6
21,-48,41,3,1,2,-21,0,40,0,5
21,1,61,3,1,2,-21,0,60,4,7
21,240,45,3,1,2,-21,1,44,4,5
21,-27,54,3,1,2,-21,0,53,5,6
21,5,46,3,1,2,-21,0,45,5,5
21,-62,38,3,1,2,-21,0,37,5,4
21,-7,47,3,1,2,-21,0,46,6,5
21,-30,37,3,1,2,-21,0,36,4,4
21,-35,44,3,1,2,-21,0,43,3,5
21,5,53,3,1,2,-21,0,52,4,6
21,-13,10,3,0,3,40,0,9,1,1
21,5,23,3,0,3,40,0,22,6,2
21,-61,53,3,0,3,40,0,52,4,6
21,49,42,3,0,3,40,0,41,1,5
21,53,34,3,0,3,40,0,33,1,4
21,65,28,3,0,3,40,0,27,3,3
21,-19,14,3,0,3,40,0,13,5,1
21,-10,31,3,0,3,40,0,30,6,3
21,-58,51,3,0,3,40,0,50,2,6
21,-57,39,3,0,3,40,0,38,6,4
21,37,12,3,0,3,40,0,11,3,1
21,-7,50,3,0,3,40,0,49,1,6
21,34,55,3,0,3,40,0,54,6,6
21,-37,26,3,0,3,40,0,25,1,3
21,-21,37,3,0,3,40,0,36,4,4
21,28,49,3,0,3,40,0,48,0,6
21,-13,30,3,0,3,40,0,29,5,3
21,-41,22,3,0,3,40,0,21,5,2
21,-3,7,3,0,3,40,0,6,6,0
21,14,40,3,0,3,40,0,39,7,4
21,52,18,3,0,3,40,0,17,1,2
21,46,36,3,0,3,40,0,35,3,4
21,-6,21,3,0,3,40,0,20,4,2
21,15,46,3,0,3,40,0,45,5,5
21,-12,60,3,0,3,40,0,59,3,7
21,-60,54,4,1,4,350,0,53,5,6
21,-54,54,4,1,4,350,0,53,5,6
21,262,21,4,1,4,350,1,20,4,2
21,31,31,4,1,4,350,0,30,6,3
21,17,14,4,1,4,350,0,13,5,1
21,48,23,4,1,4,350,0,22,6,2
21,-34,53,4,1,4,350,0,52,4,6
21,-38,42,4,1,4,350,0,41,1,5
21,-20,26,4,1,4,350,0,25,1,3
21,-50,6,4,1,4,350,0,5,5,0
21,8,51,4,1,4,350,0,50,2,6
21,45,20,4,1,4,350,0,19,3,2
21,30,30,4,1,4,350,0,29,5,3
21,15,58,4,1,4,350,0,57,1,7
21,28,11,4,1,4,350,0,10,2,1
21,-39,47,4,1,4,350,0,46,6,5
21,-41,44,4,1,4,350,0,43,3,5
21,-8,33,4,1,4,350,0,32,0,4
21,34,15,4,1,4,350,0,14,6,1
21,-8,37,4,1,4,350,0,36,4,4
21,245,10,4,1,4,350,1,9,1,1
21,1,64,4,1,4,350,0,63,7,7
21,-32,35,4,1,4,350,0,34,2,4
21,20,40,4,1,4,350,0,39,7,4
21,-50,49,4,1,4,350,0,48,0,6
21,17,19,5,1,5,205,0,18,2,2
21,12,3,5,1,5,205,0,2,2,0
