"player","points","cells","env_number","gempresent","round","tot_points","gem","trial","unique_rounds","round_id","cell","x","y","round_gem_found","performance_group_f","performance_group"
52,16,58,3,0,4,353,0,15,616,616,57,1,7,NA,NA,NA
52,-32,9,3,0,4,353,0,16,616,616,8,0,1,NA,NA,NA
52,-38,15,3,0,4,353,0,17,616,616,14,6,1,NA,NA,NA
52,-5,21,3,0,4,353,0,18,616,616,20,4,2,NA,NA,NA
52,53,34,3,0,4,353,0,19,616,616,33,1,4,NA,NA,NA
52,48,34,3,0,4,353,0,20,616,616,33,1,4,NA,NA,NA
52,-22,37,3,0,4,353,0,21,616,616,36,4,4,NA,NA,NA
52,53,34,3,0,4,353,0,22,616,616,33,1,4,NA,NA,NA
52,65,36,3,0,4,353,0,23,616,616,35,3,4,NA,NA,NA
52,52,34,3,0,4,353,0,24,616,616,33,1,4,NA,NA,NA
52,38,36,3,0,4,353,0,25,616,616,35,3,4,NA,NA,NA
52,-1,64,4,1,5,2580,0,1,617,617,63,7,7,16,"high",3
52,48,63,4,1,5,2580,0,2,617,617,62,6,7,16,"high",3
52,28,62,4,1,5,2580,0,3,617,617,61,5,7,16,"high",3
52,16,61,4,1,5,2580,0,4,617,617,60,4,7,16,"high",3
52,12,60,4,1,5,2580,0,5,617,617,59,3,7,16,"high",3
52,-10,59,4,1,5,2580,0,6,617,617,58,2,7,16,"high",3
52,7,51,4,1,5,2580,0,7,617,617,50,2,6,16,"high",3
52,-44,54,4,1,5,2580,0,8,617,617,53,5,6,16,"high",3
52,-36,53,4,1,5,2580,0,9,617,617,52,4,6,16,"high",3
52,-24,45,4,1,5,2580,0,10,617,617,44,4,5,16,"high",3
52,-5,37,4,1,5,2580,0,11,617,617,36,4,4,16,"high",3
52,9,38,4,1,5,2580,0,12,617,617,37,5,4,16,"high",3
52,-50,39,4,1,5,2580,0,13,617,617,38,6,4,16,"high",3
52,19,31,4,1,5,2580,0,14,617,617,30,6,3,16,"high",3
52,25,30,4,1,5,2580,0,15,617,617,29,5,3,16,"high",3
52,250,21,4,1,5,2580,1,16,617,617,20,4,2,16,"high",3
52,248,21,4,1,5,2580,1,17,617,617,20,4,2,16,"high",3
52,254,21,4,1,5,2580,1,18,617,617,20,4,2,16,"high",3
52,271,21,4,1,5,2580,1,19,617,617,20,4,2,16,"high",3
52,249,21,4,1,5,2580,1,20,617,617,20,4,2,16,"high",3
52,271,21,4,1,5,2580,1,21,617,617,20,4,2,16,"high",3
52,263,21,4,1,5,2580,1,22,617,617,20,4,2,16,"high",3
52,245,21,4,1,5,2580,1,23,617,617,20,4,2,16,"high",3
52,264,21,4,1,5,2580,1,24,617,617,20,4,2,16,"high",3
52,271,21,4,1,5,2580,1,25,617,617,20,4,2,16,"high",3
52,15,18,5,1,6,3533,0,1,618,618,17,1,2,12,"high",3
52,59,45,5,1,6,3533,0,2,618,618,44,4,5,12,"high",3
52,15,45,5,1,6,3533,0,3,618,618,44,4,5,12,"high",3
52,45,45,5,1,6,3533,0,4,618,618,44,4,5,12,"high",3
52,22,42,5,1,6,3533,0,5,618,618,41,1,5,12,"high",3
52,-13,51,5,1,6,3533,0,6,618,618,50,2,6,12,"high",3
52,-20,14,5,1,6,3533,0,7,618,618,13,5,1,12,"high",3
52,42,55,5,1,6,3533,0,8,618,618,54,6,6,12,"high",3
52,51,63,5,1,6,3533,0,9,618,618,62,6,7,12,"high",3
52,-49,62,5,1,6,3533,0,10,618,618,61,5,7,12,"high",3
52,0,64,5,1,6,3533,0,11,618,618,63,7,7,12,"high",3
52,241,54,5,1,6,3533,1,12,618,618,53,5,6,12,"high",3
52,243,54,5,1,6,3533,1,13,618,618,53,5,6,12,"high",3
52,256,54,5,1,6,3533,1,14,618,618,53,5,6,12,"high",3
52,227,54,5,1,6,3533,1,15,618,618,53,5,6,12,"high",3
52,255,54,5,1,6,3533,1,16,618,618,53,5,6,12,"high",3
52,238,54,5,1,6,3533,1,17,618,618,53,5,6,12,"high",3
52,235,54,5,1,6,3533,1,18,618,618,53,5,6,12,"high",3
52,232,54,5,1,6,3533,1,19,618,618,53,5,6,12,"high",3
52,255,54,5,1,6,3533,1,20,618,618,53,5,6,12,"high",3
52,228,54,5,1,6,3533,1,21,618,618,53,5,6,12,"high",3
52,230,54,5,1,6,3533,1,22,618,618,53,5,6,12,"high",3
52,237,54,5,1,6,3533,1,23,618,618,53,5,6,12,"high",3
52,241,54,5,1,6,3533,1,24,618,618,53,5,6,12,"high",3
52,248,54,5,1,6,3533,1,25,618,618,53,5,6,12,"high",3
52,33,47,2,0,7,158,0,1,619,619,46,6,5,NA,NA,NA
52,48,55,2,0,7,158,0,2,619,619,54,6,6,NA,NA,NA
52,-35,54,2,0,7,158,0,3,619,619,53,5,6,NA,NA,NA
52,3,63,2,0,7,158,0,4,619,619,62,6,7,NA,NA,NA
52,1,64,2,0,7,158,0,5,619,619,63,7,7,NA,NA,NA
52,21,56,2,0,7,158,0,6,619,619,55,7,6,NA,NA,NA
52,-11,48,2,0,7,158,0,7,619,619,47,7,5,NA,NA,NA
52,44,46,2,0,7,158,0,8,619,619,45,5,5,NA,NA,NA
52,23,45,2,0,7,158,0,9,619,619,44,4,5,NA,NA,NA
52,-7,37,2,0,7,158,0,10,619,619,36,4,4,NA,NA,NA
52,8,38,2,0,7,158,0,11,619,619,37,5,4,NA,NA,NA
52,-23,39,2,0,7,158,0,12,619,619,38,6,4,NA,NA,NA
52,49,44,2,0,7,158,0,13,619,619,43,3,5,NA,NA,NA
52,-42,52,2,0,7,158,0,14,619,619,51,3,6,NA,NA,NA
52,49,44,2,0,7,158,0,15,619,619,43,3,5,NA,NA,NA
52,37,43,2,0,7,158,0,16,619,619,42,2,5,NA,NA,NA
52,-31,36,2,0,7,158,0,17,619,619,35,3,4,NA,NA,NA
52,12,35,2,0,7,158,0,18,619,619,34,2,4,NA,NA,NA
52,-45,42,2,0,7,158,0,19,619,619,41,1,5,NA,NA,NA
52,16,51,2,0,7,158,0,20,619,619,50,2,6,NA,NA,NA
52,51,53,2,0,7,158,0,21,619,619,52,4,6,NA,NA,NA
52,-36,61,2,0,7,158,0,22,619,619,60,4,7,NA,NA,NA
52,43,62,2,0,7,158,0,23,619,619,61,5,7,NA,NA,NA
52,-43,60,2,0,7,158,0,24,619,619,59,3,7,NA,NA,NA
52,-7,59,2,0,7,158,0,25,619,619,58,2,7,NA,NA,NA
52,-28,8,3,0,8,236,0,1,620,620,7,7,0,NA,NA,NA
52,2,14,3,0,8,236,0,2,620,620,13,5,1,NA,NA,NA
52,-48,22,3,0,8,236,0,3,620,620,21,5,2,NA,NA,NA
52,-3,30,3,0,8,236,0,4,620,620,29,5,3,NA,NA,NA
52,-38,39,3,0,8,236,0,5,620,620,38,6,4,NA,NA,NA
52,21,35,3,0,8,236,0,6,620,620,34,2,4,NA,NA,NA
52,41,1,3,0,8,236,0,7,620,620,0,0,0,NA,NA,NA
52,-34,9,3,0,8,236,0,8,620,620,8,0,1,NA,NA,NA
52,-8,10,3,0,8,236,0,9,620,620,9,1,1,NA,NA,NA
52,57,2,3,0,8,236,0,10,620,620,1,1,0,NA,NA,NA
52,51,2,3,0,8,236,0,11,620,620,1,1,0,NA,NA,NA
52,42,1,3,0,8,236,0,12,620,620,0,0,0,NA,NA,NA
52,29,2,3,0,8,236,0,13,620,620,1,1,0,NA,NA,NA
52,39,1,3,0,8,236,0,14,620,620,0,0,0,NA,NA,NA
52,75,2,3,0,8,236,0,15,620,620,1,1,0,NA,NA,NA
52,-52,51,3,0,8,236,0,16,620,620,50,2,6,NA,NA,NA
52,6,58,3,0,8,236,0,17,620,620,57,1,7,NA,NA,NA
52,37,57,3,0,8,236,0,18,620,620,56,0,7,NA,NA,NA
52,21,49,3,0,8,236,0,19,620,620,48,0,6,NA,NA,NA
52,-7,50,3,0,8,236,0,20,620,620,49,1,6,NA,NA,NA
52,49,42,3,0,8,236,0,21,620,620,41,1,5,NA,NA,NA
52,-2,41,3,0,8,236,0,22,620,620,40,0,5,NA,NA,NA
52,47,34,3,0,8,236,0,23,620,620,33,1,4,NA,NA,NA
52,-23,33,3,0,8,236,0,24,620,620,32,0,4,NA,NA,NA
52,-38,26,3,0,8,236,0,25,620,620,25,1,3,NA,NA,NA
52,16,63,6,0,9,-110,0,1,621,621,62,6,7,NA,NA,NA
52,15,52,6,0,9,-110,0,2,621,621,51,3,6,NA,NA,NA
52,-22,27,6,0,9,-110,0,3,621,621,26,2,3,NA,NA,NA
52,-22,29,6,0,9,-110,0,4,621,621,28,4,3,NA,NA,NA
52,-4,11,6,0,9,-110,0,5,621,621,10,2,1,NA,NA,NA
52,12,16,6,0,9,-110,0,6,621,621,15,7,1,NA,NA,NA
52,51,24,6,0,9,-110,0,7,621,621,23,7,2,NA,NA,NA
52,17,23,6,0,9,-110,0,8,621,621,22,6,2,NA,NA,NA
52,-27,15,6,0,9,-110,0,9,621,621,14,6,1,NA,NA,NA
52,19,14,6,0,9,-110,0,10,621,621,13,5,1,NA,NA,NA
52,-22,32,6,0,9,-110,0,11,621,621,31,7,3,NA,NA,NA
52,-72,50,6,0,9,-110,0,12,621,621,49,1,6,NA,NA,NA
52,-53,57,6,0,9,-110,0,13,621,621,56,0,7,NA,NA,NA
52,35,48,6,0,9,-110,0,14,621,621,47,7,5,NA,NA,NA
52,-36,47,6,0,9,-110,0,15,621,621,46,6,5,NA,NA,NA
52,-15,38,6,0,9,-110,0,16,621,621,37,5,4,NA,NA,NA
52,-18,12,6,0,9,-110,0,17,621,621,11,3,1,NA,NA,NA
52,23,44,6,0,9,-110,0,18,621,621,43,3,5,NA,NA,NA
52,49,45,6,0,9,-110,0,19,621,621,44,4,5,NA,NA,NA
52,-36,31,6,0,9,-110,0,20,621,621,30,6,3,NA,NA,NA
52,-34,39,6,0,9,-110,0,21,621,621,38,6,4,NA,NA,NA
52,-37,39,6,0,9,-110,0,22,621,621,38,6,4,NA,NA,NA
52,51,61,6,0,9,-110,0,23,621,621,60,4,7,NA,NA,NA
52,48,62,6,0,9,-110,0,24,621,621,61,5,7,NA,NA,NA
52,-48,54,6,0,9,-110,0,25,621,621,53,5,6,NA,NA,NA
52,0,64,1,1,10,1230,0,1,622,622,63,7,7,NA,NA,NA
52,57,1,1,1,10,1230,0,2,622,622,0,0,0,NA,NA,NA
52,45,1,1,1,10,1230,0,3,622,622,0,0,0,NA,NA,NA
52,60,1,1,1,10,1230,0,4,622,622,0,0,0,NA,NA,NA
52,45,1,1,1,10,1230,0,5,622,622,0,0,0,NA,NA,NA
52,45,1,1,1,10,1230,0,6,622,622,0,0,0,NA,NA,NA
52,54,1,1,1,10,1230,0,7,622,622,0,0,0,NA,NA,NA
52,60,1,1,1,10,1230,0,8,622,622,0,0,0,NA,NA,NA
52,43,1,1,1,10,1230,0,9,622,622,0,0,0,NA,NA,NA
52,59,1,1,1,10,1230,0,10,622,622,0,0,0,NA,NA,NA
52,59,1,1,1,10,1230,0,11,622,622,0,0,0,NA,NA,NA
52,43,1,1,1,10,1230,0,12,622,622,0,0,0,NA,NA,NA
52,53,1,1,1,10,1230,0,13,622,622,0,0,0,NA,NA,NA
52,48,1,1,1,10,1230,0,14,622,622,0,0,0,NA,NA,NA
52,45,1,1,1,10,1230,0,15,622,622,0,0,0,NA,NA,NA
52,59,1,1,1,10,1230,0,16,622,622,0,0,0,NA,NA,NA
52,46,1,1,1,10,1230,0,17,622,622,0,0,0,NA,NA,NA
52,47,1,1,1,10,1230,0,18,622,622,0,0,0,NA,NA,NA
52,59,1,1,1,10,1230,0,19,622,622,0,0,0,NA,NA,NA
52,47,1,1,1,10,1230,0,20,622,622,0,0,0,NA,NA,NA
52,55,1,1,1,10,1230,0,21,622,622,0,0,0,NA,NA,NA
52,55,1,1,1,10,1230,0,22,622,622,0,0,0,NA,NA,NA
52,49,1,1,1,10,1230,0,23,622,622,0,0,0,NA,NA,NA
52,56,1,1,1,10,1230,0,24,622,622,0,0,0,NA,NA,NA
52,41,1,1,1,10,1230,0,25,622,622,0,0,0,NA,NA,NA
52,-5,40,6,0,11,585,0,1,623,623,39,7,4,NA,NA,NA
52,47,42,6,0,11,585,0,2,623,623,41,1,5,NA,NA,NA
52,49,34,6,0,11,585,0,3,623,623,33,1,4,NA,NA,NA
52,-27,26,6,0,11,585,0,4,623,623,25,1,3,NA,NA,NA
52,-43,43,6,0,11,585,0,5,623,623,42,2,5,NA,NA,NA
52,-9,58,6,0,11,585,0,6,623,623,57,1,7,NA,NA,NA
52,-28,50,6,0,11,585,0,7,623,623,49,1,6,NA,NA,NA
52,4,8,6,0,11,585,0,8,623,623,7,7,0,NA,NA,NA
52,0,1,6,0,11,585,0,9,623,623,0,0,0,NA,NA,NA
52,-42,57,6,0,11,585,0,10,623,623,56,0,7,NA,NA,NA
52,52,42,6,0,11,585,0,11,623,623,41,1,5,NA,NA,NA
52,20,34,6,0,11,585,0,12,623,623,33,1,4,NA,NA,NA
52,47,42,6,0,11,585,0,13,623,623,41,1,5,NA,NA,NA
52,53,34,6,0,11,585,0,14,623,623,33,1,4,NA,NA,NA
52,46,42,6,0,11,585,0,15,623,623,41,1,5,NA,NA,NA
52,22,34,6,0,11,585,0,16,623,623,33,1,4,NA,NA,NA
52,51,42,6,0,11,585,0,17,623,623,41,1,5,NA,NA,NA
52,23,34,6,0,11,585,0,18,623,623,33,1,4,NA,NA,NA
52,53,42,6,0,11,585,0,19,623,623,41,1,5,NA,NA,NA
52,52,34,6,0,11,585,0,20,623,623,33,1,4,NA,NA,NA
52,45,42,6,0,11,585,0,21,623,623,41,1,5,NA,NA,NA
52,40,34,6,0,11,585,0,22,623,623,33,1,4,NA,NA,NA
52,45,42,6,0,11,585,0,23,623,623,41,1,5,NA,NA,NA
52,35,34,6,0,11,585,0,24,623,623,33,1,4,NA,NA,NA
52,55,34,6,0,11,585,0,25,623,623,33,1,4,NA,NA,NA
52,19,8,5,1,12,1105,0,1,624,624,7,7,0,NA,NA,NA
52,30,57,5,1,12,1105,0,2,624,624,56,0,7,NA,NA,NA
52,12,39,5,1,12,1105,0,3,624,624,38,6,4,NA,NA,NA
52,57,38,5,1,12,1105,0,4,624,624,37,5,4,NA,NA,NA
52,-51,37,5,1,12,1105,0,5,624,624,36,4,4,NA,NA,NA
52,33,38,5,1,12,1105,0,6,624,624,37,5,4,NA,NA,NA
52,58,38,5,1,12,1105,0,7,624,624,37,5,4,NA,NA,NA
52,27,38,5,1,12,1105,0,8,624,624,37,5,4,NA,NA,NA
52,63,38,5,1,12,1105,0,9,624,624,37,5,4,NA,NA,NA
52,67,38,5,1,12,1105,0,10,624,624,37,5,4,NA,NA,NA
52,37,38,5,1,12,1105,0,11,624,624,37,5,4,NA,NA,NA
52,73,38,5,1,12,1105,0,12,624,624,37,5,4,NA,NA,NA
52,39,38,5,1,12,1105,0,13,624,624,37,5,4,NA,NA,NA
52,42,38,5,1,12,1105,0,14,624,624,37,5,4,NA,NA,NA
52,69,38,5,1,12,1105,0,15,624,624,37,5,4,NA,NA,NA
52,61,38,5,1,12,1105,0,16,624,624,37,5,4,NA,NA,NA
52,66,38,5,1,12,1105,0,17,624,624,37,5,4,NA,NA,NA
52,39,38,5,1,12,1105,0,18,624,624,37,5,4,NA,NA,NA
52,55,38,5,1,12,1105,0,19,624,624,37,5,4,NA,NA,NA
52,52,38,5,1,12,1105,0,20,624,624,37,5,4,NA,NA,NA
52,46,38,5,1,12,1105,0,21,624,624,37,5,4,NA,NA,NA
52,55,38,5,1,12,1105,0,22,624,624,37,5,4,NA,NA,NA
52,33,38,5,1,12,1105,0,23,624,624,37,5,4,NA,NA,NA
52,71,38,5,1,12,1105,0,24,624,624,37,5,4,NA,NA,NA
52,52,38,5,1,12,1105,0,25,624,624,37,5,4,NA,NA,NA
53,-51,29,6,0,1,473,0,1,625,625,28,4,3,NA,NA,NA
53,-46,29,6,0,1,473,0,2,625,625,28,4,3,NA,NA,NA
53,36,22,6,0,1,473,0,3,625,625,21,5,2,NA,NA,NA
53,-20,12,6,0,1,473,0,4,625,625,11,3,1,NA,NA,NA
53,-25,12,6,0,1,473,0,5,625,625,11,3,1,NA,NA,NA
53,-21,12,6,0,1,473,0,6,625,625,11,3,1,NA,NA,NA
53,-26,12,6,0,1,473,0,7,625,625,11,3,1,NA,NA,NA
53,-13,12,6,0,1,473,0,8,625,625,11,3,1,NA,NA,NA
53,10,52,6,0,1,473,0,9,625,625,51,3,6,NA,NA,NA
53,14,52,6,0,1,473,0,10,625,625,51,3,6,NA,NA,NA
53,51,45,6,0,1,473,0,11,625,625,44,4,5,NA,NA,NA
53,55,41,6,0,1,473,0,12,625,625,40,0,5,NA,NA,NA
53,59,41,6,0,1,473,0,13,625,625,40,0,5,NA,NA,NA
53,-6,25,6,0,1,473,0,14,625,625,24,0,3,NA,NA,NA
53,-9,25,6,0,1,473,0,15,625,625,24,0,3,NA,NA,NA
53,51,59,6,0,1,473,0,16,625,625,58,2,7,NA,NA,NA
53,45,59,6,0,1,473,0,17,625,625,58,2,7,NA,NA,NA
53,46,59,6,0,1,473,0,18,625,625,58,2,7,NA,NA,NA
53,49,59,6,0,1,473,0,19,625,625,58,2,7,NA,NA,NA
53,50,61,6,0,1,473,0,20,625,625,60,4,7,NA,NA,NA
53,50,61,6,0,1,473,0,21,625,625,60,4,7,NA,NA,NA
53,52,61,6,0,1,473,0,22,625,625,60,4,7,NA,NA,NA
53,50,61,6,0,1,473,0,23,625,625,60,4,7,NA,NA,NA
53,37,48,6,0,1,473,0,24,625,625,47,7,5,NA,NA,NA
53,35,48,6,0,1,473,0,25,625,625,47,7,5,NA,NA,NA
53,-35,24,1,0,2,874,0,1,626,626,23,7,2,NA,NA,NA
53,31,7,1,0,2,874,0,2,626,626,6,6,0,NA,NA,NA
53,22,7,1,0,2,874,0,3,626,626,6,6,0,NA,NA,NA
53,15,57,1,0,2,874,0,4,626,626,56,0,7,NA,NA,NA
53,-30,28,1,0,2,874,0,5,626,626,27,3,3,NA,NA,NA
53,-35,18,1,0,2,874,0,6,626,626,17,1,2,NA,NA,NA
53,-1,10,1,0,2,874,0,7,626,626,9,1,1,NA,NA,NA
53,50,1,1,0,2,874,0,8,626,626,0,0,0,NA,NA,NA
53,52,1,1,0,2,874,0,9,626,626,0,0,0,NA,NA,NA
53,49,1,1,0,2,874,0,10,626,626,0,0,0,NA,NA,NA
53,51,1,1,0,2,874,0,11,626,626,0,0,0,NA,NA,NA
53,50,1,1,0,2,874,0,12,626,626,0,0,0,NA,NA,NA
53,49,1,1,0,2,874,0,13,626,626,0,0,0,NA,NA,NA
53,49,1,1,0,2,874,0,14,626,626,0,0,0,NA,NA,NA
53,50,1,1,0,2,874,0,15,626,626,0,0,0,NA,NA,NA
53,49,1,1,0,2,874,0,16,626,626,0,0,0,NA,NA,NA
53,49,1,1,0,2,874,0,17,626,626,0,0,0,NA,NA,NA
53,52,1,1,0,2,874,0,18,626,626,0,0,0,NA,NA,NA
53,52,1,1,0,2,874,0,19,626,626,0,0,0,NA,NA,NA
53,51,1,1,0,2,874,0,20,626,626,0,0,0,NA,NA,NA
53,51,1,1,0,2,874,0,21,626,626,0,0,0,NA,NA,NA
53,52,1,1,0,2,874,0,22,626,626,0,0,0,NA,NA,NA
53,51,1,1,0,2,874,0,23,626,626,0,0,0,NA,NA,NA
53,52,1,1,0,2,874,0,24,626,626,0,0,0,NA,NA,NA
53,48,1,1,0,2,874,0,25,626,626,0,0,0,NA,NA,NA
53,1,64,1,1,3,543,0,1,627,627,63,7,7,NA,NA,NA
53,0,64,1,1,3,543,0,2,627,627,63,7,7,NA,NA,NA
53,0,64,1,1,3,543,0,3,627,627,63,7,7,NA,NA,NA
53,0,64,1,1,3,543,0,4,627,627,63,7,7,NA,NA,NA
53,1,64,1,1,3,543,0,5,627,627,63,7,7,NA,NA,NA
53,-23,58,1,1,3,543,0,6,627,627,57,1,7,NA,NA,NA
53,-49,57,1,1,3,543,0,7,627,627,56,0,7,NA,NA,NA
53,3,49,1,1,3,543,0,8,627,627,48,0,6,NA,NA,NA
53,-51,41,1,1,3,543,0,9,627,627,40,0,5,NA,NA,NA
53,-36,33,1,1,3,543,0,10,627,627,32,0,4,NA,NA,NA
53,4,25,1,1,3,543,0,11,627,627,24,0,3,NA,NA,NA
53,45,17,1,1,3,543,0,12,627,627,16,0,2,NA,NA,NA
53,52,9,1,1,3,543,0,13,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,14,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,15,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,16,627,627,8,0,1,NA,NA,NA
53,51,9,1,1,3,543,0,17,627,627,8,0,1,NA,NA,NA
53,48,9,1,1,3,543,0,18,627,627,8,0,1,NA,NA,NA
53,51,9,1,1,3,543,0,19,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,20,627,627,8,0,1,NA,NA,NA
53,50,9,1,1,3,543,0,21,627,627,8,0,1,NA,NA,NA
53,50,9,1,1,3,543,0,22,627,627,8,0,1,NA,NA,NA
53,52,9,1,1,3,543,0,23,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,24,627,627,8,0,1,NA,NA,NA
53,49,9,1,1,3,543,0,25,627,627,8,0,1,NA,NA,NA
53,29,16,3,1,4,3022,0,1,628,628,15,7,1,14,"high",3
53,21,16,3,1,4,3022,0,2,628,628,15,7,1,14,"high",3
53,20,16,3,1,4,3022,0,3,628,628,15,7,1,14,"high",3
53,-31,8,3,1,4,3022,0,4,628,628,7,7,0,14,"high",3
53,-2,14,3,1,4,3022,0,5,628,628,13,5,1,14,"high",3
53,-15,6,3,1,4,3022,0,6,628,628,5,5,0,14,"high",3
53,-1,14,3,1,4,3022,0,7,628,628,13,5,1,14,"high",3
53,-13,14,3,1,4,3022,0,8,628,628,13,5,1,14,"high",3
53,-4,14,3,1,4,3022,0,9,628,628,13,5,1,14,"high",3
53,-2,14,3,1,4,3022,0,10,628,628,13,5,1,14,"high",3
53,-9,14,3,1,4,3022,0,11,628,628,13,5,1,14,"high",3
53,-59,11,3,1,4,3022,0,12,628,628,10,2,1,14,"high",3
53,-50,27,3,1,4,3022,0,13,628,628,26,2,3,14,"high",3
53,276,57,3,1,4,3022,1,14,628,628,56,0,7,14,"high",3
53,263,57,3,1,4,3022,1,15,628,628,56,0,7,14,"high",3
53,261,57,3,1,4,3022,1,16,628,628,56,0,7,14,"high",3
53,249,57,3,1,4,3022,1,17,628,628,56,0,7,14,"high",3
53,279,57,3,1,4,3022,1,18,628,628,56,0,7,14,"high",3
53,267,57,3,1,4,3022,1,19,628,628,56,0,7,14,"high",3
53,245,57,3,1,4,3022,1,20,628,628,56,0,7,14,"high",3
53,257,57,3,1,4,3022,1,21,628,628,56,0,7,14,"high",3
53,260,57,3,1,4,3022,1,22,628,628,56,0,7,14,"high",3
53,274,57,3,1,4,3022,1,23,628,628,56,0,7,14,"high",3
53,244,57,3,1,4,3022,1,24,628,628,56,0,7,14,"high",3
53,263,57,3,1,4,3022,1,25,628,628,56,0,7,14,"high",3
53,-36,61,2,0,5,-172,0,1,629,629,60,4,7,NA,NA,NA
53,-63,60,2,0,5,-172,0,2,629,629,59,3,7,NA,NA,NA
53,-35,36,2,0,5,-172,0,3,629,629,35,3,4,NA,NA,NA
53,-28,34,2,0,5,-172,0,4,629,629,33,1,4,NA,NA,NA
53,-25,33,2,0,5,-172,0,5,629,629,32,0,4,NA,NA,NA
53,15,41,2,0,5,-172,0,6,629,629,40,0,5,NA,NA,NA
53,56,41,2,0,5,-172,0,7,629,629,40,0,5,NA,NA,NA
53,25,41,2,0,5,-172,0,8,629,629,40,0,5,NA,NA,NA
53,20,41,2,0,5,-172,0,9,629,629,40,0,5,NA,NA,NA
53,14,41,2,0,5,-172,0,10,629,629,40,0,5,NA,NA,NA
53,-64,57,2,0,5,-172,0,11,629,629,56,0,7,NA,NA,NA
53,15,8,2,0,5,-172,0,12,629,629,7,7,0,NA,NA,NA
53,-10,8,2,0,5,-172,0,13,629,629,7,7,0,NA,NA,NA
53,-8,12,2,0,5,-172,0,14,629,629,11,3,1,NA,NA,NA
53,-16,4,2,0,5,-172,0,15,629,629,3,3,0,NA,NA,NA
53,-51,1,2,0,5,-172,0,16,629,629,0,0,0,NA,NA,NA
53,0,64,2,0,5,-172,0,17,629,629,63,7,7,NA,NA,NA
53,0,64,2,0,5,-172,0,18,629,629,63,7,7,NA,NA,NA
53,0,64,2,0,5,-172,0,19,629,629,63,7,7,NA,NA,NA
53,1,64,2,0,5,-172,0,20,629,629,63,7,7,NA,NA,NA
53,1,64,2,0,5,-172,0,21,629,629,63,7,7,NA,NA,NA
53,0,64,2,0,5,-172,0,22,629,629,63,7,7,NA,NA,NA
53,1,64,2,0,5,-172,0,23,629,629,63,7,7,NA,NA,NA
53,20,56,2,0,5,-172,0,24,629,629,55,7,6,NA,NA,NA
53,-4,48,2,0,5,-172,0,25,629,629,47,7,5,NA,NA,NA
53,53,58,4,1,6,597,0,1,630,630,57,1,7,NA,NA,NA
53,44,58,4,1,6,597,0,2,630,630,57,1,7,NA,NA,NA
53,48,58,4,1,6,597,0,3,630,630,57,1,7,NA,NA,NA
53,58,58,4,1,6,597,0,4,630,630,57,1,7,NA,NA,NA
53,27,58,4,1,6,597,0,5,630,630,57,1,7,NA,NA,NA
53,55,58,4,1,6,597,0,6,630,630,57,1,7,NA,NA,NA
53,46,58,4,1,6,597,0,7,630,630,57,1,7,NA,NA,NA
53,50,58,4,1,6,597,0,8,630,630,57,1,7,NA,NA,NA
53,50,58,4,1,6,597,0,9,630,630,57,1,7,NA,NA,NA
53,23,58,4,1,6,597,0,10,630,630,57,1,7,NA,NA,NA
53,22,58,4,1,6,597,0,11,630,630,57,1,7,NA,NA,NA
53,43,58,4,1,6,597,0,12,630,630,57,1,7,NA,NA,NA
53,42,58,4,1,6,597,0,13,630,630,57,1,7,NA,NA,NA
53,58,58,4,1,6,597,0,14,630,630,57,1,7,NA,NA,NA
53,-10,8,4,1,6,597,0,15,630,630,7,7,0,NA,NA,NA
53,46,61,4,1,6,597,0,16,630,630,60,4,7,NA,NA,NA
53,18,61,4,1,6,597,0,17,630,630,60,4,7,NA,NA,NA
53,24,61,4,1,6,597,0,18,630,630,60,4,7,NA,NA,NA
53,-35,52,4,1,6,597,0,19,630,630,51,3,6,NA,NA,NA
53,8,51,4,1,6,597,0,20,630,630,50,2,6,NA,NA,NA
53,7,51,4,1,6,597,0,21,630,630,50,2,6,NA,NA,NA
53,8,51,4,1,6,597,0,22,630,630,50,2,6,NA,NA,NA
53,6,51,4,1,6,597,0,23,630,630,50,2,6,NA,NA,NA
53,-44,57,4,1,6,597,0,24,630,630,56,0,7,NA,NA,NA
53,-50,49,4,1,6,597,0,25,630,630,48,0,6,NA,NA,NA
53,44,57,6,1,7,473,0,1,631,631,56,0,7,NA,NA,NA
53,47,57,6,1,7,473,0,2,631,631,56,0,7,NA,NA,NA
53,47,57,6,1,7,473,0,3,631,631,56,0,7,NA,NA,NA
53,38,57,6,1,7,473,0,4,631,631,56,0,7,NA,NA,NA
53,36,57,6,1,7,473,0,5,631,631,56,0,7,NA,NA,NA
53,42,57,6,1,7,473,0,6,631,631,56,0,7,NA,NA,NA
53,-41,63,6,1,7,473,0,7,631,631,62,6,7,NA,NA,NA
53,-28,55,6,1,7,473,0,8,631,631,54,6,6,NA,NA,NA
53,-24,56,6,1,7,473,0,9,631,631,55,7,6,NA,NA,NA
53,1,64,6,1,7,473,0,10,631,631,63,7,7,NA,NA,NA
53,0,64,6,1,7,473,0,11,631,631,63,7,7,NA,NA,NA
53,0,64,6,1,7,473,0,12,631,631,63,7,7,NA,NA,NA
